Unnamed: 0,brand,model,car_type,img_url,price,drive,hp,weight,torque,w_kg,year,country
897,Nissan,SKYLINE GT-R V-spec (R32) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0763.jpg,52600.0,4WD,276.0,1500.0,353.0,137 to ? W/Kg,1993.0,🇯🇵
898,Nissan,SKYLINE GT-R V-spec (R33) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0777.jpg,52900.0,4WD,276.0,1540.0,368.0,134 to ? W/Kg,1995.0,🇯🇵
899,Nissan,SKYLINE GT-R V-spec (R33) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0778.jpg,53300.0,4WD,276.0,1540.0,368.0,134 to ? W/Kg,1996.0,🇯🇵
900,Nissan,SKYLINE GT-R V-spec (R33) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0779.jpg,53900.0,4WD,276.0,1540.0,368.0,134 to ? W/Kg,1997.0,🇯🇵
901,Nissan,SKYLINE GT-R V-spec (R34) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0791.jpg,55980.0,4WD,276.0,1560.0,392.0,132 to ? W/Kg,1999.0,🇯🇵
902,Nissan,SKYLINE GT-R V-spec II (R32) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0771.jpg,52900.0,4WD,276.0,1500.0,353.0,137 to ? W/Kg,1994.0,🇯🇵
903,Nissan,SKYLINE GT-R V-spec II (R34) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0792.jpg,57480.0,4WD,276.0,1560.0,392.0,132 to ? W/Kg,2000.0,🇯🇵
904,Nissan,SKYLINE GT-R V-spec II N1 (R34) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0789.jpg,60980.0,4WD,276.0,1550.0,392.0,133 to ? W/Kg,2000.0,🇯🇵
905,Nissan,SKYLINE GT-R V-spec II Nur (R34) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0794.jpg,61000.0,4WD,276.0,1560.0,392.0,132 to ? W/Kg,2002.0,🇯🇵
906,Nissan,SKYLINE GT-R V-spec LM Limited (R33) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0772.jpg,53900.0,4WD,276.0,1540.0,368.0,134 to ? W/Kg,1996.0,🇯🇵
907,Nissan,SKYLINE GT-R V-spec N1 (R32) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0767.jpg,50900.0,4WD,276.0,1470.0,353.0,140 to ? W/Kg,1993.0,🇯🇵
908,Nissan,SKYLINE GT-R V-spec N1 (R34) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0788.jpg,59980.0,4WD,276.0,1550.0,392.0,133 to ? W/Kg,1999.0,🇯🇵
909,Nissan,SKYLINE GTS-R (R31) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0730.jpg,34000.0,FR,207.0,1340.0,245.0,115 to ? W/Kg,1987.0,🇯🇵
910,Nissan,SKYLINE GTS-t Type M (R32) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0733.jpg,23850.0,FR,212.0,1260.0,265.0,125 to ? W/Kg,1989.0,🇯🇵
911,Nissan,SKYLINE GTS-t Type M (R32) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0732.jpg,26610.0,FR,212.0,1260.0,265.0,125 to ? W/Kg,1991.0,🇯🇵
912,Nissan,SKYLINE GTS25 Type S (R32) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0723.jpg,24430.0,FR,177.0,1320.0,225.0,100 to ? W/Kg,1991.0,🇯🇵
913,Nissan,SKYLINE Hard Top 2000 RS-X Turbo C (R30) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0729.jpg,27750.0,FR,202.0,1250.0,245.0,121 to ? W/Kg,1984.0,🇯🇵
914,Nissan,SKYLINE Hard Top 2000 Turbo RS (R30) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0728.jpg,25180.0,FR,187.0,1175.0,225.0,119 to ? W/Kg,1983.0,🇯🇵
915,Nissan,SKYLINE Hard Top 2000GT-R (KPGC10) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0717.jpg,80000.0,FR,158.0,1100.0,176.0,107 to ? W/Kg,1970.0,🇯🇵
916,Nissan,SKYLINE Sedan 300GT ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0745.jpg,32500.0,FR,256.0,1490.0,323.0,128 to ? W/Kg,2001.0,🇯🇵
917,Nissan,SKYLINE Sedan 350GT Type SP ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0762.jpg,38000.0,FR,311.0,1610.0,358.0,144 to ? W/Kg,2006.0,🇯🇵
918,Nissan,SKYLINE Sedan 350GT-8 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0747.jpg,36600.0,FR,268.0,1550.0,353.0,129 to ? W/Kg,2002.0,🇯🇵
919,Nissan,SKYLINE Sport Coupe (BLRA-3) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0695.jpg,320000.0,FR,93.0,1350.0,153.0,51 to ? W/Kg,1962.0,🇯🇵
920,Nissan,STAGEA 25t RS FOUR S ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0743.jpg,32600.0,4WD,276.0,1650.0,343.0,125 to ? W/Kg,1998.0,🇯🇵
921,Nissan,STAGEA 260RS AutechVersion ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0744.jpg,45000.0,4WD,276.0,1720.0,368.0,120 to ? W/Kg,1998.0,🇯🇵
922,Nissan,WOODONE ADVAN Clarion GT-R ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0821.jpg,950000.0,FR,493.0,1100.0,510.0,335 to ? W/Kg,2008.0,🇯🇵
923,Nissan,XANAVI HIROTO GT-R ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0815.jpg,750000.0,FR,454.0,1100.0,686.0,307 to ? W/Kg,2001.0,🇯🇵
924,Nissan,XANAVI NISMO GT-R ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0825.jpg,750000.0,FR,478.0,1080.0,735.0,331 to ? W/Kg,2003.0,🇯🇵
925,Nissan,XANAVI NISMO GT-R ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0818.jpg,950000.0,FR,493.0,1100.0,510.0,335 to ? W/Kg,2008.0,🇯🇵
926,Nissan,XANAVI NISMO Z ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0827.jpg,950000.0,FR,493.0,1100.0,706.0,335 to ? W/Kg,2006.0,🇯🇵
927,Nissan,YellowHat YMS TOMICA GT-R ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0820.jpg,950000.0,FR,493.0,1100.0,510.0,335 to ? W/Kg,2008.0,🇯🇵
928,Nissan,Z GT500 Base Model ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0828.jpg,950000.0,FR,493.0,1100.0,706.0,335 to ? W/Kg,2006.0,🇯🇵
931,Opel,Astra V8 Coupé (Opel Team Phoenix) ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0240.jpg,1000000.0,FR,454.0,1000.0,500.0,338 to ? W/Kg,2000.0,🇩🇪
932,Opel,Calibra Touring Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0239.jpg,1250000.0,4WD,414.0,1040.0,280.0,297 to ? W/Kg,1994.0,🇩🇪
933,Opel,Corsa Comfort 1.4 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0234.jpg,17960.0,FF,89.0,998.0,125.0,66 to ? W/Kg,2001.0,🇩🇪
934,Opel,Opel Tigra 1.6i ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0235.jpg,29140.0,FF,105.0,1032.0,148.0,76 to ? W/Kg,1999.0,🇩🇪
935,Opel,Speedster ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0237.jpg,44690.0,MR,145.0,850.0,203.0,127 to ? W/Kg,2000.0,🇩🇪
936,Opel,Speedster Turbo ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0238.jpg,49550.0,MR,197.0,1005.0,250.0,146 to ? W/Kg,2000.0,🇩🇪
937,Opel,Vectra 3.2 V6 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0236.jpg,36530.0,FF,208.0,1510.0,300.0,103 to ? W/Kg,2003.0,🇩🇪
940,Oullim Motors,Spirra Prototype ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0842.jpg,80000.0,MR,319.0,1205.0,426.0,198 to ? W/Kg,2004.0,🇰🇷
941,Pagani,Huayra ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0245.jpg,1350000.0,MR,720.0,1350.0,1000.0,398 to 842 W/Kg,2011.0,🇮🇹
942,Pagani,Huayra ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0246.jpg,1350000.0,MR,730.0,1350.0,1100.0,403 to 832 W/Kg,2013.0,🇮🇹
944,Pagani,Zonda C12 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0241.jpg,388720.0,MR,388.0,1250.0,570.0,232 to ? W/Kg,2000.0,🇮🇹
945,Pagani,Zonda C12S ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0242.jpg,450040.0,MR,542.0,1350.0,750.0,300 to ? W/Kg,2000.0,🇮🇹
946,Pagani,Zonda C12S 7.3 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0243.jpg,1000000.0,MR,547.0,1250.0,750.0,326 to ? W/Kg,2002.0,🇮🇹
948,Pagani,Zonda R ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0247.jpg,1650000.0,MR,739.0,1070.0,710.0,516 to 815 W/Kg,2009.0,🇮🇹
950,Pescarolo,C60 Hybride - Judd ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0250.jpg,1900000.0,MR,877.0,900.0,600.0,728 to 969 W/Kg,2005.0,🇫🇷
951,Pescarolo,Courage - Judd GV5 ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0248.jpg,1900000.0,MR,765.0,900.0,680.0,634 to ? W/Kg,2004.0,🇫🇷
953,Peugeot,106 Rallye ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0251.jpg,12630.0,FF,102.0,890.0,132.0,85 to ? W/Kg,2003.0,🇫🇷
954,Peugeot,106 S16 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0254.jpg,18810.0,FF,116.0,960.0,142.0,91 to ? W/Kg,2003.0,🇫🇷
955,Peugeot,205 Turbo 16 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0261.jpg,78400.0,4WD,194.0,1145.0,255.0,127 to 346 W/Kg,1985.0,🇫🇷
956,Peugeot,205 Turbo 16 Evolution 2 ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0264.jpg,1450000.0,4WD,450.0,910.0,490.0,368 to ? W/Kg,1986.0,🇫🇷
957,Peugeot,205 Turbo 16 Rally Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0263.jpg,1450000.0,4WD,345.0,940.0,440.0,273 to ? W/Kg,1985.0,🇫🇷
958,Peugeot,206 CC ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0255.jpg,26520.0,FF,134.0,1190.0,190.0,84 to ? W/Kg,2001.0,🇫🇷
959,Peugeot,206 RC ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0258.jpg,29090.0,FF,175.0,1110.0,202.0,117 to ? W/Kg,2003.0,🇫🇷
960,Peugeot,206 Rally Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0262.jpg,300000.0,4WD,300.0,1230.0,535.0,182 to 314 W/Kg,1999.0,🇫🇷
961,Peugeot,206 S16 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0256.jpg,23070.0,FF,138.0,1080.0,183.0,95 to ? W/Kg,1999.0,🇫🇷
962,Peugeot,207 GTi ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0259.jpg,32000.0,FF,173.0,1260.0,240.0,102 to ? W/Kg,2007.0,🇫🇷
963,Peugeot,307 CC Premium AVN ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0252.jpg,43260.0,FF,135.0,1490.0,190.0,68 to 200 W/Kg,2004.0,🇫🇷
964,Peugeot,307 XSi ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0253.jpg,27940.0,FF,135.0,1260.0,190.0,80 to ? W/Kg,2004.0,🇫🇷
965,Peugeot,406 Coupé 3.0 V6 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0257.jpg,45000.0,FF,204.0,1560.0,285.0,97 to ? W/Kg,1998.0,🇫🇷
966,Peugeot,905B Evo 1 Bis LM ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0268.jpg,1970000.0,MR,513.0,750.0,343.0,509 to ? W/Kg,1992.0,🇫🇷
967,Peugeot,908 HDi FAP - Team Oreca Matmut ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0266.jpg,1900000.0,MR,700.0,930.0,1200.0,561 to ? W/Kg,2010.0,🇫🇷
968,Peugeot,908 HDi FAP - Team Peugeot Total ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0265.jpg,1900000.0,MR,700.0,930.0,1200.0,561 to ? W/Kg,2010.0,🇫🇷
969,Peugeot,908 HDi FAP Base Model ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0267.jpg,1900000.0,MR,700.0,930.0,1200.0,561 to ? W/Kg,2010.0,🇫🇷
970,Peugeot,RCZ ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0260.jpg,42300.0,FF,197.0,1350.0,240.0,109 to 311 W/Kg,2010.0,🇫🇷
972,Plymouth,AAR Cuda 340 Six Barrel ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1118.jpg,110000.0,FR,290.0,1594.0,467.0,136 to 394 W/Kg,1970.0,🇺🇸
973,Plymouth,Cuda 440 Six Pack ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1119.jpg,58360.0,FR,385.0,1576.0,651.0,182 to ? W/Kg,1971.0,🇺🇸
974,Plymouth,Superbird ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1120.jpg,42440.0,FR,425.0,1755.0,664.0,181 to ? W/Kg,1970.0,🇺🇸
975,Plymouth,XNR Ghia Roadster ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1117.jpg,1000000.0,FR,243.0,1500.0,271.0,121 to 315 W/Kg,1960.0,🇺🇸
976,Pontiac,Firebird Trans Am ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1123.jpg,30000.0,FR,220.0,1640.0,435.0,100 to ? W/Kg,1978.0,🇺🇸
977,Pontiac,GTO 5.7 Coupe ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1126.jpg,34490.0,FR,350.0,1690.0,495.0,154 to ? W/Kg,2004.0,🇺🇸
978,Pontiac,Solstice Coupe Concept ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1124.jpg,35000.0,FR,240.0,1318.0,305.0,136 to ? W/Kg,2002.0,🇺🇸
980,Pontiac,Tempest Le Mans GTO ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1125.jpg,52600.0,FR,325.0,1420.0,580.0,171 to ? W/Kg,1964.0,🇺🇸
981,Pontiac,Vibe GT ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1121.jpg,21120.0,FF,180.0,1273.0,176.0,106 to ? W/Kg,2003.0,🇺🇸
983,RE Amemiya,ASPARADRINK RX7 ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0843.jpg,300000.0,FR,306.0,1100.0,323.0,207 to ? W/Kg,2004.0,🇯🇵
984,RE Amemiya,AsparaDrink RX7 ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0844.jpg,500000.0,FR,306.0,1100.0,323.0,207 to ? W/Kg,2006.0,🇯🇵
986,RE Amemiya,RX7 GT300 Base Model ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0845.jpg,500000.0,FR,306.0,1100.0,323.0,207 to ? W/Kg,2006.0,🇯🇵
987,RUF,3400S ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0288.jpg,77730.0,MR,306.0,1300.0,360.0,175 to ? W/Kg,2000.0,🇩🇪
988,RUF,BTR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0289.jpg,112480.0,RR,369.0,1180.0,480.0,233 to ? W/Kg,1986.0,🇩🇪
989,RUF,"CTR ""Yellow Bird"" ",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0291.jpg,236630.0,RR,462.0,1150.0,553.0,300 to ? W/Kg,1987.0,🇩🇪
990,RUF,CTR2 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0292.jpg,297110.0,4WD,513.0,1380.0,685.0,277 to 600 W/Kg,1996.0,🇩🇪
991,RUF,RGT ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0290.jpg,143250.0,RR,380.0,1330.0,375.0,213 to ? W/Kg,2000.0,🇩🇪
992,Ram,1500 LARAMIE Hemi Quad Cab ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1128.jpg,37930.0,4WD,345.0,2390.0,508.0,108 to ? W/Kg,2004.0,🇺🇸
993,Renault Sport,Clio R.S. ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0276.jpg,36400.0,FF,199.0,1240.0,215.0,120 to 355 W/Kg,2011.0,🇫🇷
994,Renault Sport,Clio R.S. 2.0 16V ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0274.jpg,29700.0,FF,170.0,1035.0,203.0,123 to ? W/Kg,2002.0,🇫🇷
995,Renault Sport,Clio V6 24V ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0278.jpg,45500.0,MR,230.0,1335.0,300.0,128 to ? W/Kg,2000.0,🇫🇷
996,Renault Sport,Clio V6 Phase 2 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0279.jpg,53720.0,MR,251.0,1400.0,300.0,134 to ? W/Kg,2003.0,🇫🇷
998,Renault Sport,Lutecia R.S. 2.0 16V ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0275.jpg,29700.0,FF,170.0,1035.0,203.0,123 to ? W/Kg,2002.0,🇫🇷
1000,Renault Sport,Lutécia V6 24V ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0281.jpg,50520.0,MR,227.0,1335.0,300.0,127 to ? W/Kg,2001.0,🇫🇷
1001,Renault Sport,Lutécia V6 Phase 2 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0280.jpg,53720.0,MR,255.0,1400.0,300.0,136 to ? W/Kg,2003.0,🇫🇷
1002,Renault Sport,Mégane R.S. ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0277.jpg,41000.0,FF,221.0,1400.0,300.0,118 to 321 W/Kg,2008.0,🇫🇷
1003,Renault Sport,Mégane R.S. Trophy ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0282.jpg,38500.0,FF,253.0,1387.0,360.0,136 to ? W/Kg,2011.0,🇫🇷
1004,Renault Sport,Mégane Trophy ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0286.jpg,100000.0,MR,359.0,955.0,390.0,272 to 426 W/Kg,2011.0,🇫🇷
1005,Renault Sport,Mégane Trophy Base Model ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0287.jpg,100000.0,MR,359.0,955.0,390.0,281 to ? W/Kg,2011.0,🇫🇷
1007,Renault Sport,R5 Turbo Rallye ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0285.jpg,1000000.0,MR,339.0,905.0,421.0,280 to ? W/Kg,1985.0,🇫🇷
1008,Renault,Avantime ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0272.jpg,52570.0,FF,198.0,1741.0,289.0,85 to ? W/Kg,2002.0,🇫🇷
1009,Renault,Mégane 2.0 16V ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0270.jpg,26390.0,FF,131.0,1230.0,191.0,80 to ? W/Kg,2003.0,🇫🇷
1010,Renault,Mégane 2.0 IDE Coupé ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0271.jpg,26600.0,FF,138.0,1135.0,200.0,91 to ? W/Kg,2000.0,🇫🇷
1011,Renault,R5 Turbo ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0273.jpg,74500.0,MR,155.0,970.0,221.0,119 to ? W/Kg,1980.0,🇫🇷
1012,Renault,R8 Gordini ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0269.jpg,50000.0,RR,99.0,850.0,117.0,87 to 307 W/Kg,1966.0,🇫🇷
1013,SRT,4 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1139.jpg,20640.0,FF,212.0,1350.0,331.0,117 to ? W/Kg,2003.0,🇺🇸
1014,SRT,Challenger SRT8 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1140.jpg,40027.0,FR,425.0,1878.0,569.0,169 to ? W/Kg,2008.0,🇺🇸
1016,SRT,Charger SRT8 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1141.jpg,46660.0,FR,470.0,1980.0,637.0,177 to ? W/Kg,2011.0,🇺🇸
1020,SRT,Viper GTS ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1143.jpg,90400.0,FR,450.0,1569.0,663.0,214 to 674 W/Kg,2002.0,🇺🇸
1021,SRT,Viper GTS ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1148.jpg,123000.0,FR,640.0,1556.0,814.0,307 to ? W/Kg,2013.0,🇺🇸
1022,SRT,Viper GTS ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1142.jpg,78000.0,FR,450.0,1569.0,663.0,214 to ? W/Kg,1999.0,🇺🇸
1024,SRT,Viper GTS Launch Edition ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1149.jpg,138000.0,FR,640.0,1556.0,814.0,307 to 651 W/Kg,2013.0,🇺🇸
1025,SRT,Viper GTS R Concept ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1146.jpg,1000000.0,FR,483.0,1475.0,676.0,244 to 655 W/Kg,2000.0,🇺🇸
1028,SRT,Viper SRT10 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1144.jpg,84880.0,FR,500.0,1533.0,712.0,243 to ? W/Kg,2003.0,🇺🇸
1029,SRT,Viper SRT10 ACR ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1150.jpg,100000.0,FR,603.0,1552.0,760.0,290 to 643 W/Kg,2008.0,🇺🇸
1030,SRT,Viper SRT10 Coupe ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1145.jpg,99770.0,FR,510.0,1565.0,725.0,243 to ? W/Kg,2006.0,🇺🇸
1031,Saleen,S7 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1129.jpg,419130.0,MR,550.0,1250.0,714.0,328 to ? W/Kg,2002.0,🇺🇸
1033,Scion,xA ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1131.jpg,16000.0,FF,107.0,1020.0,141.0,78 to ? W/Kg,2003.0,🇯🇵
1034,Scion,xB ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1130.jpg,15780.0,FF,107.0,1040.0,141.0,77 to ? W/Kg,2003.0,🇯🇵
1035,Seat,Ibiza Cupra ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0293.jpg,24980.0,FF,180.0,1177.0,245.0,115 to ? W/Kg,2004.0,🇪🇸
1036,Shelby,Cobra 427 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1137.jpg,530550.0,FR,485.0,1068.0,651.0,339 to ? W/Kg,1966.0,🇺🇸
1038,Shelby,Cobra Daytona Coupe ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1136.jpg,4500000.0,FR,374.0,1043.0,461.0,267 to ? W/Kg,1964.0,🇺🇸
1040,Shelby,GT350 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1133.jpg,50000.0,FR,306.0,1270.0,446.0,180 to ? W/Kg,1965.0,🇺🇸
1041,Shelby,GT350R ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1134.jpg,106110.0,FR,306.0,1268.0,446.0,180 to ? W/Kg,1965.0,🇺🇸
1042,Shelby,Series One Super Charged ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1135.jpg,184630.0,FR,319.0,1202.0,393.0,198 to ? W/Kg,2003.0,🇺🇸
1043,Spoon,CIVIC TYPE R (EK) ,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0850.jpg,75000.0,FF,215.0,820.0,158.0,195 to ? W/Kg,2000.0,🇯🇵
1048,Spoon,S2000 Race Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0852.jpg,125000.0,FR,311.0,1050.0,211.0,221 to ? W/Kg,2000.0,🇯🇵
1049,Spyker,C8 Laviolette ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0294.jpg,254660.0,MR,450.0,1070.0,480.0,313 to ? W/Kg,2001.0,🇳🇱
1051,Subaru,360 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0853.jpg,36000.0,RR,15.0,385.0,29.0,29 to ? W/Kg,1958.0,🇯🇵
1052,Subaru,BRZ GT300 Base Model ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0892.jpg,500000.0,FR,345.0,1150.0,441.0,223 to ? W/Kg,2012.0,🇯🇵
1053,Subaru,BRZ R&D SPORT ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0891.jpg,500000.0,FR,345.0,1150.0,441.0,223 to ? W/Kg,2012.0,🇯🇵
1054,Subaru,BRZ S ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0854.jpg,30000.0,FR,197.0,1230.0,205.0,120 to ? W/Kg,2012.0,🇯🇵
1055,Subaru,CUSCO DUNLOP SUBARU IMPREZA ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0888.jpg,500000.0,4WD,296.0,1100.0,392.0,201 to ? W/Kg,2008.0,🇯🇵
1056,Subaru,CUSCO SUBARU ADVAN IMPREZA ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0890.jpg,300000.0,FR,296.0,1100.0,392.0,201 to ? W/Kg,2003.0,🇯🇵
1057,Subaru,IMPREZA Coupe 22B-STÌ Version ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0873.jpg,50000.0,4WD,276.0,1270.0,363.0,162 to ? W/Kg,1998.0,🇯🇵
1058,Subaru,IMPREZA Coupe WRX typeR STi Version VI ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0876.jpg,30090.0,4WD,276.0,1260.0,353.0,163 to ? W/Kg,1999.0,🇯🇵
1059,Subaru,IMPREZA GT300 Base Model ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0889.jpg,500000.0,4WD,296.0,1100.0,392.0,201 to ? W/Kg,2008.0,🇯🇵
1060,Subaru,IMPREZA Rally Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0884.jpg,300000.0,4WD,296.0,1230.0,470.0,180 to ? W/Kg,2001.0,🇯🇵
1061,Subaru,IMPREZA Rally Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0883.jpg,300000.0,4WD,300.0,1230.0,470.0,182 to ? W/Kg,1999.0,🇯🇵
